target_id	length	eff_length	est_counts	tpm
YJR121W	1536	1337	8410	226.417
YJR122W	1494	1295	400	11.1182
YJR123W	678	479	52384	3936.47
YJR124C	1347	1148	904	28.3446
YJR125C	1227	1028	1177	41.2124
YJR126C	2436	2237	1620	26.0671
YJR127C	4143	3944	1826	16.6651
YJR128W	360	161	5	1.11786
YJR129C	1020	821	91	3.98972
YJR130C	1920	1721	466	9.74651
YJR131W	1650	1451	197	4.88701
YJR132W	3147	2948	3129	38.2052
YJR133W	630	431	538	44.9313
YJR134C	2124	1925	1049	19.615
YJR135C	720	521	137	9.46514
YJR135W-A	264	65	152	84.1733
YJR136C	1266	1067	348	11.7398
YJR137C	4329	4130	1827	15.9233
YJR138W	4755	4556	1427	11.2742
YJR139C	1080	881	7967	325.509
YJR140C	4947	4748	2090	15.8445
YJR140W-A	150	151	0	0
YJR141W	1044	845	299	12.7367
YJR142W	1029	830	591	25.6303
YJR143C	2289	2090	7449	128.291
YJR144W	810	611	412	24.2717
YJR145C	786	587	37895.3	2323.76
YJR146W	354	155	6	1.39336
YJR147W	1077	878	542	22.2202
YJR148W	1131	932	4508	174.105
YJR149W	1215	1016	238	8.43194
YJR150C	897	698	13	0.670397
YJR151C	3486	3287	133	1.45645
YJR151W-A	51	52	0	0
YJR152W	1632	1433	185	4.64697
YJR153W	1086	887	23	0.933358
YJR154W	1041	842	82	3.50547
YJR155W	867	668	74	3.98749
YJR156C	1023	824	29.9722	1.30929
YJR157W	363	164	0	0
YJR158W	1704	1505	0.646018	0.0154508
YJR159W	1074	875	22.5	0.92559
YJR160C	1809	1610	60.6983	1.35705
YJR161C	1152	953	528.999	19.9805
YJR162C	351	152	1	0.23681
YKL225W	348	149	0	0
YKL224C	372	173	1.04969	0.218403
YKL223W	333	134	0	0
YKL222C	2118	1919	332	6.22741
YKL221W	1422	1223	8	0.235455
YKL220C	2136	1937	205	3.8095
YKL219W	1224	1025	400.209	14.0542
YKL218C	981	782	170	7.82503
YKL217W	1851	1652	48	1.04586
YKL216W	945	746	5975	288.299
YKL215C	3861	3662	1409	13.8496
YKL214C	612	413	404	35.2108
YKL213C	2148	1949	1420	26.2253
YKL212W	1872	1673	4931	106.092
YKL211C	1455	1256	1462	41.8988
YKL210W	3075	2876	15584	195.045
YKL209C	3873	3674	7739	75.821
YKL208W	816	617	170	9.91763
YKL207W	762	563	1303	83.3067
YKL206C	804	605	394	23.4415
YKL205W	3303	3104	3526	40.8888
YKL204W	1899	1700	722	15.2874
YKL203C	7425	7226	3181	15.8456
YKL202W	582	383	20	1.87964
YKL201C	3537	3338	564	6.08187
YKL198C	1989	1790	552	11.1002
YKL197C	3132	2933	655	8.03847
YKL196C	603	404	1385	123.399
YKL195W	1212	1013	1778	63.1781
YKL194C	1389	1190	469	14.1863
YKL193C	1017	818	674	29.6586
YKL192C	378	179	285	57.3107
YKL191W	1605	1406	2442	62.5179
YKL190W	528	329	158	17.2864
YKL189W	1200	1001	339	12.1902
YKL188C	2562	2363	129	1.96503
YKL187C	2253	2054	213	3.7327
YKL186C	555	356	596	60.2616
YKL185W	1767	1568	639	14.6689
YKL184W	1401	1202	2408	72.1101
YKL183C-A	213	14	2	5.14217
YKL183W	921	722	534	26.6225
YKL182W	6156	5957	85429	516.205
YKL181W	1284	1085	2855	94.7154
YKL180W	555	356	21926.4	2216.98
YKL179C	2040	1841	1620	31.6742
YKL178C	1413	1214	29	0.859851
YKL177W	339	140	0	0
YKL176C	2487	2288	2277	35.8221
YKL175W	1512	1313	1984	54.3902
YKL174C	1857	1658	1043	22.6435
YKL173W	3027	2828	1492	18.9904
YKL172W	1284	1085	2418	80.2178
YKL171W	2787	2588	552	7.67748
YKL170W	417	218	224	36.9859
YKL169C	384	185	1	0.194568
YKL168C	2175	1976	542	9.87317
YKL167C	414	215	247	41.3526
YKL166C	1197	998	556	20.0534
YKL165C-A	234	35	3	3.0853
YKL165C	2760	2561	2237	31.4413
YKL164C	1026	827	5134.23	223.467
YKL163W	978	779	34.7709	1.60666
YKL162C-A	153	154	0	0
YKL162C	1209	1010	110	3.92026
YKL161C	1302	1103	178	5.80883
YKL160W	438	239	545	82.081
YKL159C	636	437	76	6.26003
YKL157W	2859	2660	6669	90.245
YKL156W	249	50	1917	1380.05
YKL156C-A	117	118	0	0
YKL155C	1887	1688	787	16.7821
YKL154W	735	536	529	35.5251
YKL153W	510	311	9	1.04166
YKL152C	744	545	86846	5735.84
YKL151C	1014	815	349	15.4139
YKL150W	909	710	1762	89.3288
YKL149C	1218	1019	259	9.14892
YKL148C	1923	1724	491	10.2515
YKL147C	618	419	0	0
YKL146W	2079	1880	1094	20.9461
YKL145W	1404	1205	4303	128.537
YKL145W-A	93	94	0	0
YKL144C	639	440	390	31.9048
YKL143W	1392	1193	498	15.0256
YKL142W	660	461	1653	129.067
YKL141W	597	398	1004	90.8019
YKL140W	1647	1448	1061	26.3749
YKL139W	1587	1388	615	15.9489
YKL138C-A	210	11	46	150.525
YKL138C	396	197	390	71.2594
YKL137W	336	137	140	36.7834
YKL136W	399	200	1	0.179976
YKL135C	2181	1982	1636	29.7114
YKL134C	2319	2120	751	12.7511
YKL133C	1392	1193	169	5.09906
YKL132C	1293	1094	207	6.81078
YKL131W	522	323	1	0.11144
YKL130C	741	542	456	30.2837
YKL129C	3819	3620	1396	13.881
YKL128C	888	689	1502	78.4684
YKL127W	1713	1514	3436	81.6905
YKL126W	2043	1844	2605	50.85
YKL125W	1884	1685	635	13.5649
YKL124W	1740	1541	383.033	8.94701
YKL123W	381	182	44.9669	8.89336
YKL122C	504	305	590	69.63
YKL121W	2559	2360	546	8.32769
YKL120W	975	776	866	40.1699
YKL119C	648	449	397	31.8265
YKL118W	312	113	0	0
YKL117W	651	452	1188	94.6067
YKL116C	1557	1358	933	24.7301
YKL115C	393	194	21	3.89638
YKL114C	1104	905	705	28.0404
YKL113C	1149	950	873	33.0777
YKL112W	2196	1997	2254	40.6275
YKL111C	336	137	0	0
YKL110C	942	743	980	47.4768
YKL109W	1665	1466	1593	39.1134
YKL108W	1362	1163	294	9.09938
YKL107W	930	731	17	0.837097
YKL106C-A	120	121	0	0
YKL106W	1356	1157	1018	31.6708
YKL105C	3399	3200	914	10.2811
YKL104C	2154	1955	6178	113.748
YKL104W-A	255	56	0	0
YKL103C	1545	1346	1818	48.6175
YKL102C	306	107	2	0.672807
YKL101W	4557	4358	3205	26.4719
YKL100C	1764	1565	2020	46.4602
YKL100W-A	90	91	0	0
YKL099C	753	554	688	44.7016
YKL098W	1074	875	292	12.0121
YKL097C	411	212	1	0.169788
YKL096C-B	150	151	0	0
YKL096W-A	279	80	9384	4222.23
YKL096W	720	521	2310	159.595
YKL095W	837	638	151	8.51923
YKL094W	942	743	1387	67.1942
YKL093W	1020	821	82	3.59513
YKL092C	3315	3116	967	11.1705
YKL091C	933	734	360	17.6543
YKL090W	1332	1133	240	7.62475
YKL089W	1650	1451	351	8.70731
YKL088W	1716	1517	199	4.72184
YKL087C	675	476	109	8.24259
YKL086W	384	185	31	6.03162
YKL085W	1005	806	1711	76.4116
YKL084W	351	152	136	32.2062
YKL083W	615	416	2	0.173054
YKL082C	1305	1106	384	12.4974
YKL081W	1239	1040	36646	1268.34
YKL080W	1179	980	6681	245.391
YKL079W	1971	1772	1058	21.4915
YKL078W	2208	2009	1093	19.5832
YKL077W	1179	980	2783	102.219
YKL076C	384	185	40.1299	7.80802
YKL075C	1353	1154	352.87	11.0066
YKL074C	1584	1385	539	14.0082
YKL073W	2646	2447	2751	40.467
YKL072W	2301	2102	428	7.32918
YKL071W	771	572	44	2.76886
YKL070W	510	311	4	0.46296
YKL069W	543	344	458	47.9238
YKL068W-A	237	38	110	104.197
YKL068W	2880	2681	2469	33.1488
YKL067W	462	263	1289	176.417
YKL066W	444	245	25	3.67298
YKL065W-A	222	23	5	7.82503
YKL065C	621	422	1592	135.792
YKL064W	2910	2711	1610	21.3767
YKL063C	504	305	298	35.169
YKL062W	1893	1694	721	15.3203
YKL061W	342	143	68	17.1166
YKL060C	1080	881	204036	8336.33
YKL059C	1326	1127	583	18.6204
YKL058W	369	170	340	71.9903
YKL057C	3114	2915	2944	36.3533
YKL056C	504	305	16270	1920.14
YKL055C	837	638	115	6.48816
YKL054C	2217	2018	6320	112.73
YKL053C-A	261	62	128	74.3126
YKL053W	375	176	1	0.204518
YKL052C	879	680	482	25.5142
YKL051W	1062	863	775	32.3247
YKL050C	2769	2570	181	2.53507
YKL049C	690	491	307	22.5061
YKL048C	1923	1724	538	11.2328
YKL047W	1551	1352	724	19.2755
YKL046C	1350	1151	451	14.1041
YKL045W	1587	1388	691	17.9198
YKL044W	321	122	35	10.3265
YKL043W	1101	902	606	24.183
YKL042W	1092	893	281	11.3266
YKL041W	675	476	13	0.983061
YKL040C	771	572	592	37.2537
YKL039W	1572	1373	2350	61.6086
YKL038W	3513	3314	1233	13.3923
YKL037W	357	158	3	0.683452
YKL036C	393	194	0	0
YKL035W	1500	1301	7932	219.457
YKL034W	2277	2078	768	13.3033
YKL033W-A	711	512	1601	112.555
YKL033W	3117	2918	935	11.5337
YKL032C	1794	1595	851	19.2049
YKL031W	414	215	1	0.167419
YKL030W	606	407	4	0.353761
YKL029C	2010	1811	1952	38.7977
YKL028W	1449	1250	1356	39.0475
YKL027W	1344	1145	602	18.925
YKL026C	504	305	58	6.84498
YKL025C	2040	1841	1061	20.7446
YKL024C	615	416	1534	132.732
YKL023C-A	228	29	299	371.122
YKL023W	834	635	198	11.2237
YKL022C	2523	2324	1056	16.3558
YKL021C	1407	1208	775	23.0929
YKL020C	3249	3050	1736	20.4877
YKL019W	951	752	951	45.5205
YKL018C-A	300	101	1	0.356388
YKL018W	990	791	541	24.6187
YKL017C	2052	1853	540	10.4897
YKL016C	525	326	1247	137.687
YKL015W	2940	2741	1741	22.863
YKL014C	5295	5096	6525	46.0888
YKL013C	516	317	1002	113.776
YKL012W	1752	1553	773	17.9165
YKL011C	1062	863	292	12.1791
YKL010C	4452	4253	2448	20.7186
YKL009W	711	512	1847	129.85
YKL008C	1257	1058	1579	53.7206
YKL007W	807	608	1232	72.9376
YKL006C-A	294	95	164	62.139
YKL006W	417	218	4809.48	794.12
YKL005C	1785	1586	561	12.7322
YKL004W	1206	1007	1986	70.9895
YKL003C	396	197	245	44.7656
YKL002W	699	500	495	35.6352
YKL001C	609	410	356	31.2543
YKR001C	2115	1916	4493	84.4083
YKR002W	1707	1508	946	22.5805
YKR003W	1347	1148	1418	44.4609
YKR004C	1134	935	209	8.04598
YKR005C	1578	1379	108	2.81906
YKR006C	795	596	817	49.3424
YKR007W	555	356	168	16.9865
YKR008W	1878	1679	768	16.4647
YKR009C	2703	2504	167	2.40064
YKR010C	2316	2117	355	6.03603
YKR011C	1062	863	458	19.1029
YKR012C	378	179	4	0.804361
YKR013W	990	791	3243	147.576
YKR014C	705	506	716	50.9339
YKR015C	1707	1508	6	0.143217
YKR016W	1623	1424	1183	29.9033
YKR017C	1656	1457	299	7.38679
YKR018C	2178	1979	3746	68.1343
YKR019C	1848	1649	380	8.29482
YKR020W	495	296	43	5.22903
YKR021W	2748	2549	813	11.4806
YKR022C	969	770	349	16.3147
YKR023W	1593	1394	249	6.42955
YKR024C	2229	2030	1125	19.9481
YKR025W	849	650	338	18.7175
YKR026C	918	719	1211	60.6261
YKR027W	2298	2099	754	12.9301
YKR028W	3102	2903	2588	32.0894
YKR029C	2256	2057	665	11.6367
YKR030W	822	623	318	18.3731
YKR031C	5052	4853	2161	16.0283
YKR032W	315	116	0	0
YKR033C	426	227	1	0.158569
YKR034W	810	611	2	0.117824
YKR035C	642	443	3	0.24376
YKR035W-A	615	416	416	35.9952
YKR036C	1932	1733	578	12.0053
YKR037C	888	689	262	13.6876
YKR038C	1161	962	1027	38.4273
YKR039W	1809	1610	266	5.94703
YKR040C	504	305	42	4.95671
YKR041W	753	554	51	3.31363
YKR042W	1098	899	9890	395.987
YKR043C	816	617	1461	85.2333
YKR044W	1332	1133	407	12.9303
YKR045C	552	353	148	15.0915
YKR046C	852	653	307	16.9227
YKR047W	306	107	1	0.336403
YKR048C	1254	1055	4660	158.993
YKR049C	402	203	138	24.4696
YKR050W	2670	2471	811	11.8139
YKR051W	1257	1058	388	13.2005
YKR052C	915	716	420	21.1145
YKR053C	1215	1016	176	6.23538
YKR054C	12279	12080	5255	15.6585
YKR055W	876	677	218	11.5908
YKR056W	1920	1721	1692	35.3886
YKR057W	264	65	3264.96	1808.04
YKR058W	1851	1652	314	6.84169
YKR059W	1188	989	26683	971.14
YKR060W	825	626	477	27.4276
YKR061W	1278	1079	165	5.50436
YKR062W	987	788	753	34.3964
YKR063C	1509	1310	669	18.3823
YKR064W	2592	2393	850	12.7856
YKR065C	594	395	772	70.35
YKR066C	1086	887	2117	85.9095
YKR067W	2232	2033	1026	18.1658
YKR068C	582	383	525	49.3406
YKR069W	1782	1583	197	4.4795
YKR070W	1059	860	604	25.2803
YKR071C	1047	848	1586	67.3211
YKR072C	1689	1490	1608.57	38.8595
YKR073C	321	122	4	1.18017
YKR074W	468	269	496	66.3703
YKR075C	924	725	167	8.2913
YKR075W-A	270	71	1	0.506974
YKR076W	1113	914	277	10.9088
YKR077W	1092	893	115	4.63543
YKR078W	1758	1559	364	8.40426
YKR079C	2517	2318	1475	22.9046
YKR080W	963	764	756	35.6182
YKR081C	1035	836	1721	74.1001
YKR082W	3474	3275	3766	41.3917
YKR083C	402	203	78	13.8307
YKR084C	1836	1637	2108	46.3517
YKR085C	588	389	578	53.4838
YKR086W	3216	3017	1008	12.0262
YKR087C	1038	839	541	23.2102
YKR088C	1014	815	698	30.8278
YKR089C	2733	2534	1714	24.3472
YKR090W	2121	1922	926	17.3421
YKR091W	741	542	174	11.5556
YKR092C	1221	1022	3316	116.791
YKR093W	1806	1607	5993	134.237
YKR094C	387	188	8950.06	1713.61
YKR095W	5628	5429	6674	44.2497
YKR095W-A	267	68	119	62.9915
YKR096W	3588	3389	1407	14.944
YKR097W	1650	1451	49	1.21555
YKR098C	2154	1955	372	6.84921
YKR099W	2436	2237	1207	19.4216
YKR100C	1068	869	374	15.4916
YKR101W	1965	1766	278	5.66628
YKR102W	3510	3311	139	1.51112
YKR103W	3657	3458	329	3.42464
YKR104W	921	722	82	4.08809
YKR105C	1749	1550	10	0.232227
YKR106W	1848	1649	43	0.938624
YLL067C	3618	3419	783.139	8.24487
YLL067W-A	483	284	0.00253456	0.000321239
YLL066W-B	171	1	0	0
YLL066C	3618	3419	134.929	1.42053
YLL066W-A	483	284	0.00253456	0.000321239
YLL065W	351	152	0	0
YLL064C	363	164	41.349	9.07539
YLL063C	1425	1226	60	1.76159
YLL062C	975	776	99	4.59217
YLL061W	1752	1553	506	11.728
YLL060C	702	503	88	6.29736
YLL059C	507	308	19	2.22048
YLL058W	1728	1529	635	14.9489
YLL057C	1239	1040	38	1.31521
YLL056C	897	698	497	25.6298
YLL055W	1596	1397	230	5.92619
YLL054C	2532	2333	615	9.48865
YLL053C	459	260	61	8.44502
YLL052C	450	251	39	5.59287
YLL051C	2139	1940	1684	31.2453
YLL050C	432	233	3707	572.678
YLL049W	540	341	277	29.2395
YLL048C	4986	4787	10537	79.2315
YLL047W	384	185	0	0
YLL046C	750	551	4	0.261308
YLL045C	771	572	33262.4	2093.16
YLL044W	447	248	2	0.290284
YLL043W	2010	1811	423	8.40748
YLL042C	504	305	12	1.4162
YLL041C	801	602	423	25.2923
YLL040C	9435	9236	9504	37.0396
YLL039C	1146	947	4237	161.047
YLL038C	744	545	279	18.4269
YLL037W	381	182	8	1.5822
YLL036C	1512	1313	848	23.2474
YLL035W	1899	1700	799	16.9177
YLL034C	2514	2315	1655	25.733
YLL033W	693	494	116	8.4523
YLL032C	2478	2279	848	13.3935
YLL031C	3054	2855	2371	29.893
YLL030C	342	143	2	0.503429
YLL029W	2250	2051	2271	39.8562
YLL028W	1761	1562	705	16.2462
YLL027W	753	554	473	30.7323
YLL026W	2727	2528	58506	833.043
YLL025W	375	176	6.4	1.30891
YLL024C	1920	1721	149393	3124.59
YLL023C	840	641	679	38.129
YLL022C	1158	959	582	21.8448
YLL021W	4401	4202	3289	28.1742
YLL020C	306	107	75	25.2303
YLL019C	2214	2015	1047	18.7032
YLL019W-A	93	94	0	0
YLL018C-A	297	98	66	24.2416
YLL018C	1674	1475	10433	254.602
YLL017W	312	113	1	0.318541
YLL016W	3147	2948	228	2.78389
YLL015W	4680	4481	2095	16.8288
YLL014W	327	128	389	109.392
YLL013C	2640	2441	1538	22.6795
YLL012W	1722	1523	542	12.8098
YLL011W	1470	1271	1479	41.8858
YLL010C	1284	1085	499	16.5545
YLL009C	210	11	47	153.797
YLL008W	2259	2060	2625	45.8676
YLL007C	1998	1799	370	7.40312
YLL006W-A	177	1	0	0
YLL006W	1281	1082	538	17.8978
YLL005C	2607	2408	3	0.0448445
YLL004W	1851	1652	517	11.2648
YLL003W	2841	2642	633	8.62412
YLL002W	1311	1112	251	8.12481
YLL001W	2274	2075	1226	21.2675
YLR001C	2589	2390	926	13.9462
YLR002C	1992	1793	1905	38.2436
YLR003C	876	677	841	44.7148
YLR004C	1572	1373	36	0.943791
YLR005W	1386	1187	581	17.6185
YLR006C	2139	1940	766	14.2125
YLR007W	1011	812	382	16.9337
YLR008C	507	308	799	93.377
YLR009W	600	401	1591	142.814
YLR010C	483	284	44	5.57671
YLR011W	576	377	77	7.3518
YLR012C	300	101	1	0.356388
YLR013W	426	227	1	0.158569
YLR014C	2715	2516	650	9.29923
YLR015W	1518	1319	482	13.1537
YLR016C	615	416	257	22.2374
YLR017W	1014	815	2052	90.6283
YLR018C	900	701	688	35.3276
YLR019W	1194	995	844	30.5326
YLR020C	1617	1418	744	18.886
YLR021W	540	341	346	36.5229
YLR022C	753	554	928	60.2951
YLR023C	1632	1433	684	17.1812
YLR024C	5619	5420	1415	9.39726
YLR025W	723	524	220	15.1125
YLR026C	1023	824	940	41.0624
YLR027C	1257	1058	6468	220.054
YLR028C	1776	1577	2890	65.9645
YLR029C	615	416	37521	3246.57
YLR030W	792	593	35	2.1245
YLR031W	561	362	34	3.38076
YLR032W	3510	3311	778	8.45794
YLR033W	1509	1310	901	24.757
YLR034C	1422	1223	1895	55.7734
YLR035C	2088	1889	313	5.96426
YLR035C-A	3468	3269	1086.22	11.9604
YLR036C	612	413	182	15.8623
YLR037C	375	176	25.6	5.23566
YLR038C	252	53	208	141.264
YLR039C	3171	2972	1004	12.1599
YLR040C	675	476	58	4.38596
YLR041W	321	122	3	0.885127
YLR042C	486	287	124	15.5519
YLR043C	312	113	1702	542.157
YLR044C	1692	1493	346067	8343.43
YLR045C	2667	2468	1477	21.5417
YLR046C	813	614	887	51.9995
YLR047C	2061	1862	698	13.4934
YLR048W	759	560	29895	1921.56
YLR049C	1287	1088	866	28.6506
YLR050C	486	287	195	24.4566
YLR051C	654	455	479	37.8938
YLR052W	753	554	573	37.2296
YLR053C	327	128	5	1.40606
YLR054C	2175	1976	75	1.36621
YLR055C	1809	1610	583	13.0343
YLR056W	1098	899	4983	199.515
YLR057W	2550	2351	1030	15.7699
YLR058C	1410	1211	6058	180.065
YLR059C	810	611	724	42.6522
YLR060W	1788	1589	8321	188.493
YLR061W	366	167	10767	2320.72
YLR062C	378	179	1	0.20109
YLR063W	1098	899	424	16.9766
YLR064W	822	623	938	54.195
YLR065C	546	347	191	19.8129
YLR066W	555	356	733	74.1136
YLR067C	2898	2699	790	10.5358
YLR068W	456	257	89	12.4652
YLR069C	2286	2087	1247	21.5074
YLR070C	1071	872	30	1.23837
YLR071C	3249	3050	2115	24.9606
YLR072W	2082	1883	592	11.3166
YLR073C	603	404	423	37.688
YLR074C	501	302	44	5.24433
YLR075W	666	467	50506	3892.87
YLR076C	423	224	10	1.60693
YLR077W	1752	1553	533	12.3538
YLR078C	735	536	589	39.5544
YLR079W	855	656	950	52.1271
YLR080W	1335	1136	56	1.77441
YLR081W	1725	1526	6	0.141527
YLR082C	1179	980	88	3.23222
YLR083C	2004	1805	3809	75.9588
YLR084C	3663	3464	2831	29.4175
YLR085C	1317	1118	469	15.0999
YLR086W	4257	4058	2047	18.1572
YLR087C	8877	8678	4091	16.9689
YLR088W	1845	1646	1368	29.9158
YLR089C	1779	1580	1276	29.0695
YLR090W	1380	1181	653	19.9025
YLR091W	882	683	214	11.2781
YLR092W	2682	2483	135	1.95705
YLR093C	762	563	814	52.0427
YLR094C	1509	1310	880	24.18
YLR095C	2439	2240	1180	18.9617
YLR096W	3444	3245	1455	16.1396
YLR097C	1035	836	420	18.0837
YLR098C	1947	1748	646	13.3026
YLR099C	1185	986	680	24.8242
YLR099W-A	264	65	119	65.8988
YLR100W	1044	845	2280	97.123
YLR101C	396	197	1	0.182717
YLR102C	798	599	118	7.09087
YLR103C	1953	1754	552	11.328
YLR104W	396	197	257	46.9582
YLR105C	1134	935	348	13.3971
YLR106C	14733	14534	19237	47.6427
YLR107W	1215	1016	626	22.1781
YLR108C	1458	1259	673	19.2413
YLR109W	531	332	26354	2857.28
YLR110C	402	203	50441	8944
YLR111W	333	134	3	0.805862
YLR112W	420	221	76	12.3784
YLR113W	1308	1109	3517	114.152
YLR114C	2295	2096	628	10.7848
YLR115W	2580	2381	1441	21.7846
YLR116W	1431	1232	729	21.2991
YLR117C	2064	1865	624	12.0434
YLR118C	684	485	568	42.1552
YLR119W	642	443	161	13.0818
YLR120C	1710	1511	2542	60.5557
YLR120W-A	102	103	0	0
YLR121C	1527	1328	653	17.6994
YLR122C	378	179	4.79912	0.965056
YLR123C	330	131	8.20088	2.25337
YLR124W	345	146	2	0.493084
YLR125W	411	212	31	5.26344
YLR126C	756	557	437	28.2404
YLR127C	2562	2363	614	9.35295
YLR128W	810	611	165	9.72046
YLR129W	2832	2633	1952	26.6854
YLR130C	1269	1070	1095	36.8362
YLR131C	2313	2114	734	12.4978
YLR132C	873	674	137	7.31652
YLR133W	1749	1550	306	7.10614
YLR134W	1692	1493	401.807	9.68728
YLR135W	2247	2048	333	5.85273
YLR136C	858	659	712	38.8901
YLR137W	1104	905	94	3.73872
YLR138W	2958	2759	2026	26.4321
YLR139C	1932	1733	255	5.29646
YLR140W	327	128	0	0
YLR141W	1092	893	159	6.40899
YLR142W	1431	1232	123	3.59367
YLR143W	2058	1859	584	11.3078
YLR144C	2340	2141	1077	18.1069
YLR145W	606	407	112	9.9053
YLR146C	903	704	580	29.6551
YLR146W-A	189	1.00001	0	0
YLR147C	306	107	52	17.493
YLR148W	2757	2558	1228	17.2799
YLR149C	2193	1994	255	4.60319
YLR149C-A	87	88	0	0
YLR150W	822	623	33164	1916.12
YLR151C	1023	824	108	4.71781
YLR152C	1731	1532	384	9.02229
YLR153C	2052	1853	8266	160.57
YLR154C	333	134	212	56.9476
YLR154W-A	186	1	33	1187.84
YLR154W-B	165	1	0	0
YLR154W-C	375	176	39705	8120.38
YLR154W-E	204	5.00001	0	0
YLR154W-F	141	142	0	0
YLR154C-G	150	151	0	0
YLR154C-H	132	133	0	0
YLR155C	1089	890	872.5	35.2874
YLR156W	345	146	10.3333	2.5476
YLR156C-A	132	133	0	0
YLR157C	1089	890	872.5	35.2874
YLR157W-D	213	14	0	0
YLR157C-B	5268	5069	242.163	1.71961
YLR157C-A	1323	1124	0.00983424	0.000314933
YLR157W-E	165	1	0	0
YLR157C-C	132	133	0	0
YLR158C	1089	890	872.5	35.2874
YLR159W	345	146	10.3333	2.5476
YLR159C-A	132	133	0	0
YLR160C	1089	890	872.5	35.2874
YLR161W	345	146	10.3333	2.5476
YLR162W	357	158	68	15.4916
YLR162W-A	189	1.00001	0	0
YLR163C	1389	1190	1320	39.9274
YLR163W-A	114	115	0	0
YLR164W	507	308	51	5.96024
YLR165C	765	566	102	6.48676
YLR166C	2616	2417	1788	26.6278
YLR167W	459	260	53158	7359.35
YLR168C	693	494	356	25.9398
YLR169W	354	155	0	0
YLR170C	471	272	43	5.69041
YLR171W	390	191	6	1.13074
YLR172C	903	704	2304	117.802
YLR173W	1827	1628	388	8.5787
YLR174W	1239	1040	114	3.94562
YLR175W	1452	1253	7417	213.07
YLR176C	2436	2237	403	6.4846
YLR177W	1887	1688	933	19.8954
YLR178C	660	461	856	66.837
YLR179C	606	407	3791	335.277
YLR180W	1149	950	11388	431.488
YLR181C	993	794	428	19.4029
YLR182W	2412	2213	938	15.2569
YLR183C	1470	1271	1171	33.1631
YLR184W	348	149	1	0.241578
YLR185W	267	68	3274	1733.06
YLR186W	759	560	1234	79.3179
YLR187W	3081	2882	1177	14.7003
YLR188W	2088	1889	1056	20.1222
YLR189C	3597	3398	1191	12.6163
YLR190W	1476	1277	1496	42.1682
YLR191W	1161	962	347	12.9837
YLR192C	798	599	3446	207.077
YLR193C	528	329	270	29.5401
YLR194C	765	566	1025	65.1856
YLR195C	1368	1169	1585	48.8044
YLR196W	1731	1532	2990	70.2516
YLR197W	1515	1316	13373	365.778
YLR198C	360	161	21	4.69502
YLR199C	831	632	321	18.2824
YLR200W	345	146	298	73.4696
YLR201C	783	584	549	33.8379
YLR202C	327	128	5	1.40606
YLR203C	1311	1112	1485	48.0691
YLR204W	336	137	188	49.3948
YLR205C	954	755	153	7.29438
YLR206W	1842	1643	1771	38.7994
YLR207W	2502	2303	1389	21.7096
YLR208W	894	695	1908	98.8184
YLR209C	936	737	665	32.4787
YLR210W	1383	1184	445	13.5286
YLR211C	681	482	92	6.87045
YLR212C	1422	1223	603	17.7474
YLR213C	1269	1070	126	4.23868
YLR214W	2061	1862	9264	179.087
YLR215C	1083	884	365	14.8623
YLR216C	1116	917	8472	332.553
YLR217W	324	125	0	0
YLR218C	453	254	62	8.78622
YLR219W	2187	1988	1190	21.5464
YLR220W	969	770	254	11.8737
YLR221C	663	464	821	63.6897
YLR222C	2454	2255	2894	46.1951
YLR222C-A	231	32	1	1.12485
YLR223C	3258	3059	1818	21.3923
YLR224W	1110	911	950	37.5361
YLR225C	1224	1025	660	23.1774
YLR226W	1188	989	468	17.0331
YLR227C	1482	1283	212	5.94776
YLR227W-A	1323	1124	0.00983424	0.000314933
YLR227W-B	5268	5069	72898.8	517.657
YLR228C	2445	2246	601	9.63183
YLR229C	576	377	1181	112.759
YLR230W	306	107	1	0.336403
YLR231C	1362	1163	375	11.6063
YLR232W	348	149	0	0
YLR233C	2100	1901	384	7.27098
YLR234W	1971	1772	349	7.08934
YLR235C	399	200	3	0.539927
YLR236C	324	125	3	0.863884
YLR237W	1797	1598	759.651	17.1112
YLR238W	1437	1238	333	9.68206
YLR239C	987	788	374	17.084
YLR240W	2628	2429	1104	16.3601
YLR241W	2349	2150	1626	27.2224
YLR242C	966	767	265	12.4364
YLR243W	819	620	493	28.622
YLR244C	1164	965	4776	178.148
YLR245C	429	230	87	13.6156
YLR246W	1080	881	87	3.55457
YLR247C	4671	4472	2469	19.873
YLR248W	1833	1634	2592	57.0988
YLR249W	3135	2936	241560	2961.51
YLR250W	705	506	528	37.5602
YLR251W	594	395	130	11.8465
YLR252W	306	107	48	16.1474
YLR253W	1710	1511	788	18.7718
YLR254C	570	371	132	12.8069
YLR255C	354	155	2	0.464454
YLR256W	4509	4310	14959	124.931
YLR256W-A	1323	1124	0.00983424	0.000314933
YLR257W	966	767	2646	124.176
YLR258W	2118	1919	2514	47.1557
YLR259C	1719	1520	8914	211.093
YLR260W	2064	1865	989	19.088
YLR261C	327	128	71.2474	20.0356
YLR262C	648	449	379.753	30.4438
YLR262C-A	195	1.00408	49	1756.59
YLR263W	2484	2285	309	4.86762
YLR264W	204	5.00001	356.368	2565.5
YLR264C-A	117	118	0	0
YLR265C	1029	830	281	12.1863
YLR266C	2106	1907	762	14.383
YLR267W	1713	1514	41	0.97477
